,lat,lng,name
173,48.852558978366005,2.2921743922896,Square Desaix
198,48.853592691515,2.2728655767343,Mafec 19 Rue du Ranelagh
211,48.836353,2.444973,Pavillon des Chênes
294,48.831634567949,2.3177596417221,Foyer le Pont
325,48.858009298051,2.3726384430315,La Pépinière
631,48.861809488605005,2.2690404040882997,OECD Conference room cc12
845,48.861402044822995,2.2705095500148,oecd conference room cc15
855,48.873623443039996,2.2749149189912004,financium
882,48.83461899,2.31985313,Espace La Prudentielle
966,48.826690673828004,2.3445219993591,les plus beaux dessins du monde
1006,48.870062444551,2.3393726706325,Palais brogniart
1068,48.868248,2.321407,Sofitel Salon Le Faubourg
1095,48.84145651165301,2.3169062613102,Abracadacom
1123,48.877132,2.304011,EBG Diner des 500
1128,48.880596999999995,2.284757,Conf RoomCezanne
1130,48.880831,2.284824,Conf Room Pissarro
1131,48.880759000000005,2.284841,Conf Room Van Gogh
1135,48.880088368725005,2.2842648375334997,Monceau
24351,48.8772265375,2.3041240000000003,Salons Hoche
24369,48.848580123861,2.3882906979716,ADBS
24469,48.876686,2.314889,Espace Monceau
24558,48.875451615033,2.3022743620232,Étoile Saint-Honoré
24653,48.876061,2.296809,Salons Etoile Wagram
24697,48.891822999999995,2.342007,Local du PS 18ème
24719,48.85627992163,2.3922514915466,AGECA
24872,48.864363083884,2.2849897240581,Espace Multiburo Trocadero
24931,48.8782607,2.3292848999999998,Alfresco Day
