,lat,lng,name
932,48.85043111538901,2.2373399454292,241 Arrêt Ambroise Paré
1031,48.878171214445,2.370680882913,Arrêt Colonel Fabien [75]
1144,48.851065999999996,2.2720740000000004,Arrêt Léopold II [52]
24556,48.837626467944006,2.2562634944916,"Arrêt Porte de Saint-Cloud [PC1,22,62,72,175,N12,N61]"
24606,48.891028837599,2.3194842804677003,"Arrêt Brochant - Cardinet [31,54,66,74,N15,N51]"
24646,48.822095452077,2.3252391815186,"Arrêt Porte d'Orléans - Métro [125,128,187,188,194,197,295,297,299]"
24651,48.837356,2.296671,"Arrêt Convention Vaugirard [39,62,80]"
24675,48.85927327178,2.4022991934476,"Arrêt Pyrénées – Bagnolet [26,64,76]"
24685,48.867001452605,2.3829388618469,"Arrêt Belleville - Ménilmontant [96, N12,N23]"
24695,48.8364456579,2.2935007189897,Arrêt Boucicaut [62]
24701,48.897795,2.344637,"Arrêt Porte de Clignancourt [PC3,56,85,137,166,255,341, N14,N44]"
24717,48.852493,2.368994,"Arrêt Bastille [20,29,65,69,87,91,Bb,N01,N02,N11,N16]"
24748,48.827330670108005,2.3357712524412997,Arrêt René Coty Bus Ligne 62
24752,48.878475674757006,2.2837829589844,"Arrêt Porte Maillot - Palais des Congrès [PC1,PC3,73,82,244,N11,N24,N153]"
24771,48.8368,2.3518630000000003,"Arrêt Les Gobelins [27,47,83,91,N01,N02,N15,N22]"
24789,48.82235,2.3240540000000003,Arrêt Porte d'Orléans - Ernest Reyer [126]
24791,48.833664715301,2.3323845863342,"Arrêt Denfert Rochereau [38,68,88,216,OrlyBus,N14,N21]"
24799,48.860518886095,2.2815157828087997,"Arrêt La Tour [22,32]"
24811,48.827752718464005,2.3266207437121,"Arrêt Alésia-Général Leclerc [28,38,62,68,N14,N21]"
24814,48.83883973524,2.3611573280771,"Arrêt Saint-Marcel - La Pitié [57,91,N01,N02,N31]"
24819,48.84573966784001,2.3725318908691,"Arrêt Gare de Lyon - Diderot [20,29,57,61,65,87,91,Bb,N01,N02,N11,N16,N32,N33,N34,N35]"
24821,48.84881428385899,2.298649816392,Arrêt La Motte-Piquet - Grenelle [80]
24824,48.819316549313,2.3633446779654,Arrêt Porte De Choisy [183]
24834,48.825674292391994,2.3508294376001,"Arrêt Bobillot - Tolbiac [57,62,67]"
24837,48.837651,2.3454900000000003,"Arrêt Port Royal - Berthollet [21,83,91,N01,N02]"
24838,48.819354600378,2.3445296287537003,"Arrêt Stade Charléty - Porte de Gentilly [21,67,216]"
24844,48.893489895339,2.3637625489497998,"Place Hebert [60,35]"
24846,48.838603801613,2.3970423132445,"Arrêt Daumesnil - Félix Éboué [29,46,64,N33]"
24850,48.818901061045,2.3601084998087,"Arrêt Porte d'Italie-Métro [131,184,185,186]"
24851,48.834819044032,2.3993624588826,Arrêt Porte de Reuilly [87]
24866,48.831729627757,2.3977661132812003,"Arrêt Porte de Charenton [111,N35]"
24867,48.862032426683996,2.2679503853269,Bus Porte de la muette [63]
24884,48.875974,2.357973,"Arrêt Gare de l'Est [30,31,32, 35,38,39,46,47,56,65,350,N01,N02,N13,N41,N43,N44,N45]"
24898,48.841321070982,2.3935998989374,Arrêt Rue de la Gare de Reuilly [46]
24899,48.821403000000004,2.369581,"Arrêt Porte d'Ivry [27,83]"
24901,48.883654443105,2.3280501365662003,"Arrêt Place de Clichy-Caulaincourt [30,54,74,80,95,N02]"
24906,48.848281392195,2.3978304862976,"Nation - Place des Antilles [26,56,86,351,N11]"
24908,48.883555670523,2.3276853561401,"Arrêt Place de Clichy [30,54,68,74,81,95,N01,N02,N15,N51]"
24911,48.879865669317,2.355397939682,"Arrêt Gare du Nord - Dunkerque [26,43,48,54]"
24914,48.841544643318,2.355520303563,Arrêt Buffon - La Mosquée [67-89]
24919,48.825740270073005,2.3743772506714,"Arrêt Oudiné [27,132,N31]"
24920,48.873937069641,2.3849279004641004,Arrêt Pyrénées - Belleville [26]
24940,48.865446595261,2.4141107195395,Eurolines
24945,48.877953534841005,2.2980737686157005,"Arrêt Ternes [30,31,43,93,341]"
24959,48.874877032243006,2.3057341575623,"Arrêt Friedland - Haussmann [22,43,52,83,93]"
24985,48.838199945536005,2.3827469223861,Arrêt iDBUS Paris
25002,48.837566962817,2.3163668735185,"Arrêt Montparnasse 2 - Gare TGV [88,91,N63]"
