,lat,lng,name
163,48.868272999999995,2.269005,Chez Marie
285,48.854110257561,2.4007687628837995,Laterit production
311,48.834595,2.372958,BnF - Salle U
349,48.839297841374,2.3389277832118,Bibliothèque Rainer Maria Rilke
433,48.875316197391,2.3768850779729,Le Motif
477,48.848773,2.263755,Centre Edmond Safra
487,48.83217225444199,2.3795606142564,BNF mezzanine salle D
498,48.830983921406,2.3767875733826,BNF - Salle N
547,48.888415991109,2.3088779960076002,Bibliotheque Du Comité d'Entreprise - Makheia Group
636,48.833975472802,2.3762320515243,BNF - Salle C
667,48.833222694473,2.3761381130893,Salle F
833,48.834138861006004,2.3778581029486,BnF Tolbiac - Salle D
843,48.830937138514,2.3340985747677996,Editions Du Dauphin
919,48.852950914716,2.2766994222015,Bibliothèque de Radio France
930,48.819959193035004,2.3405803579463,Bibliothèque de Fondation Etats-Unis
933,48.872215553648005,2.4000883272169,Bibliotheque Oscar Wilde
949,48.837707740533,2.3492178910157,Bibliothèque Russe Ivan Tourguéniev
957,48.834878137909,2.3720105782938,Bnf - Salle K
973,48.893228024604994,2.3759811196998997,Bibliothèque Benjamin Rabier
980,48.838073,2.404795,SFL - Société Française Du Livre
983,48.869158,2.3603099999999997,Bibliotheque Lancry
1141,48.833657,2.375498,BNF - Salle D Haut De Jardin
1169,48.853974,2.3295369999999997,Société de l'Histoire du Protestantisme Français
1194,48.866976584694,2.353663379547,Bibliothèque Vaclav Havel
24327,48.833678839753,2.3756861686707,Bibliothèque Nationale de France (BNF)
24619,48.873154,2.340766,Bibliothèque Drouot
24688,48.860734727339,2.3519660912732996,Bibliothèque Kandinsky
24727,48.856176578436006,2.2907771552212997,CIDJ
24772,48.852468172715,2.38346129107,Bibliothèque Faidherbe
24779,48.886931692298,2.386338765124,Cite De La Musique Mediatheque
24857,48.894911117759,2.3878118185601003,Bibliothèque de la Cité des Sciences
24909,48.844314082332,2.3463161219482003,Centre Culturel Irlandais
24910,48.833508661364,2.3762887644357997,BNF - Salle E
24927,48.843541040633,2.3513833723824002,Labo de l'édition
24965,48.870416919649,2.3588262173189,Maison de la Culture Yiddish
