,lat,lng,name
403,48.893977797742004,2.3590708899894,Caisse d'Allocations Familiales
416,48.86891455,2.2764717999999995,Représentation Commerciale De Russie En France
450,48.867512892377995,2.3408150618272,Direction Generale Des Finances Publiques
458,48.839710319381,2.3712509455832995,Service de Navigation Seine
459,48.839714512858,2.3764750097973,DREE (Comatta)
470,48.831836560283,2.3875107733487,Ministère de l'Economie et des Finances - Direction Des Fraudes
471,48.868933995525,2.2763932014428,Ambassade d'Irak - Centre Culturel
499,48.875754319997995,2.3353807026115,ACP
500,48.848925201821004,2.3356730883532,Le Petit Luxembourg - Hôtel de la présidence du Sénat
508,48.855068200387,2.3178035434432998,Ministère des Relations avec le Parlement
516,48.872877594462004,2.3519833864068,Pole Emploi Spectacle
519,48.856463537667,2.3102188971644,Secrétariat Général De La Défense Et De La Sécurité Nationale
527,48.877163258655,2.3421478271483998,Permanence UMP
541,48.832372213876,2.3874829625192002,Conseil National du Numérique
544,48.862738360573,2.267972626386,Ambassade De Madagascar
546,48.84047223948,2.392315864563,La Maison des Associations du 12e
558,48.872020047180996,2.4044155976792,Reservoir Telegraphe
582,48.833191154538,2.3342853052918,Invest In France
589,48.858955508953,2.3565296065037997,Maison Des Acteurs Du Paris Durable
616,48.872316,2.406478,Assurance Maladie
619,48.846664000000004,2.259661,Pole Emploi Cadres Chanez
621,48.838252877668,2.317839785898,Ministère de la santé
626,48.839819657155,2.2736504404206004,CEA - Energie Atomique & Energies Alternatives
639,48.837892658918,2.2807215347222005,Pôle Emploi
668,48.847201250356996,2.2796905708562,"Ministère du Travail, de l'Emploi et de la Santé"
685,48.840699737335996,2.3778287413698,Ministère délégué aux PME à l'innovation et à l'économie numérique
692,48.870558,2.356782,Camionette blanche de la DCRI
711,48.859706315707996,2.3186333434549997,Ministere des droits de la femme
714,48.825076311347,2.3660945892333998,Espace Jeunes Olympiades
721,48.891312028156996,2.2997141733232,Centre des impôts du 17ème arrondissement
724,48.881291,2.284524,Consulat de Russie
751,48.870919146912,2.2990524101015,Tourisme Flandre & Bruxelles
780,48.833836,2.39794,Trésor Public
785,48.89270913024,2.3331037018133,Centre Des Impôts Grandes Carrières
820,48.849333965686,2.3155369365832,CNAPS
823,48.858401687434,2.2713216907757,U.S. Embassy Annex
828,48.861043905250995,2.3219463533612,"Ministere de la Reforme de l'Etat, de la Decentralisation et de la Fonction Publique"
839,48.845600272883,2.3711604134469,ANR
865,48.864383761898004,2.2922679023772,Embajada de Mexico
867,48.859858,2.269818,Embassy of Sudan
875,48.885394960294,2.3676663805550002,Pole Emploi
892,48.858943610901,2.2750152285184,L'ambassade d'Indonesie
917,48.876859,2.330054,Tresor Public
925,48.830663,2.3431800000000003,Pole Emploi Daviel
931,48.887143066575,2.378095767651,Pôle Emploi Spectacle
934,48.860600827155,2.3186972801228,Salle des quatre colonnes - Assemblée nationale
