,lat,lng,name
3,48.871115606256,2.4088451607907997,Boulevard Mortier
4,48.83742167914001,2.3468255996704,Boulevard de Port-Royal
9,48.894061775345,2.3419792811516,Rue du Poteau
13,48.870232943939,2.3357570793474998,rue Choiseul
17,48.852810612333,2.268583214624,Avenue Mozart
18,48.873698985178,2.3957990788361,Rue Pixérécourt
45,48.880183175345,2.3742055892944,Avenue Simon Bolivar
64,48.843924920488995,2.3878248893226,Passage Montgallet
75,48.887675980604,2.3196897186617003,Rue Legendre
82,48.854663375733004,2.2953701019287003,Avenue de Suffren
86,48.885834512416004,2.3160352568345,Rue dulong
90,48.84284212123,2.2797717154026,Rue Gutenberg
91,48.848706302798995,2.2633471056467998,Rue Poussin
96,48.857772,2.268664,Allée Jean Sablon
103,48.866881474512,2.3441970348358,Rue Montmartre
104,48.876893817185,2.3543864925293,Rue de Chabrol
106,48.882271609209994,2.2923016548157,Boulevard Pereire
115,48.875052532349,2.3947341248147995,Rue du Soleil
117,48.867555122415,2.2857216049895,Avenue Raymond Poincare
122,48.829441325605,2.3221707344055,Rue d'Alésia
124,48.862105,2.282637,Rue Petrarque
131,48.834978272285994,2.3199820518494,Rue Raymond Losserand
132,48.867165368492,2.2886372542698,Rue Lauriston
135,48.873739539195995,2.3058586611501,Rue De Berri
136,48.871077346927,2.4046776745006,Avenue Gambetta
138,48.88808820099,2.3543154995582003,Rue Doudeauville
147,48.842760037815,2.3270630836487003,Boulevard du Montparnasse
148,48.880576748349,2.2946858980926,Rue Pierre Demours
149,48.866277435466,2.3717472872599,Rue Jean-Pierre Timbaud
150,48.859653,2.227762,Allée du Bord de l'Eau
157,48.835197330198,2.3993374277671,Rue de Fécamp
158,48.856454770371,2.3572673757614,Rue du Roi de Sicile
171,48.818841,2.445322,Route Saint-Hubert Bois de Vincennes
174,48.866245,2.2437259999999997,Rue des jockeys
178,48.818579201107,2.4438883604951,Route Des Barrières
188,48.894345841447,2.3495575525949,Villa Ornano
