,lat,lng,name
507,48.837520542805,2.4455201625823997,Salon Bio Marjolaine 5-13 Novembre
838,48.830242963976005,2.2887355115094,Pavillon 4
946,48.83005314605,2.2882667699392,Pavillon 3
24414,48.869302741098004,2.3278071864621,Potel et Chabot — Pavillon Cambon Capucines
24997,48.848638076148006,2.3506347881261,IBM THINK Marketing: The CMO+CIO Leadership Exchange
