,lat,lng,name
59,48.877009161138,2.2916208428778,HERTZ Car Rental
253,48.838963321673,2.2538588628608,Europcar - Agence porte de Saint Cloud
361,48.875605193197,2.3935244346949,ADA Paris Nord Belleville
422,48.851091259518,2.3916077613831,AVIS Car Rental
528,48.885460535914,2.2969150543212997,Autolib' Station
559,48.836763633297004,2.2831730603355,Hertz
567,48.843324910206,2.2595465183258,Autolib' Station
568,48.837633529611,2.4022078514098997,Autolib' Station
570,48.865928697092,2.2762513160706,Autolib' Station
572,48.84795662349399,2.258859872818,Autolib'Station
573,48.851670157316,2.2677755355835,Autolib'Station
615,48.82202481345,2.3463320732117,Autolib'
722,48.853555058645,2.2686767578125,Autolib' Station
723,48.834512175362995,2.4076151847838996,Autolib' Station
789,48.833834208461,2.4128079414367996,Autolib' Station
834,48.87113699217999,2.2760367393494,Autolib' Station
902,48.862008699850996,2.2827214907131,Autolib' Station
914,48.819091703712,2.4547117860787995,Parking de L'échangeur
959,48.84739180334601,2.2571539878845,Autolib' Station (Parking Porte d'Auteuil SPIE Autocité)
970,48.83017,2.3559490000000003,Europcar
1180,48.878094,2.371611,Station Autolib'
1181,48.831510709503,2.3593351088731,Enterprise
24900,48.87782652701,2.3616206645966,AVIS Car Rental
