,poi_dists,attraction_dists,restaurant_dists,longitude,latitude
116,449.01255730419655,50.479395220642154,273.61387799840674,2.33082,48.83638
117,278.0124065856645,39.61492053795634,203.93759975433156,2.39393,48.86428
118,378.2863737053514,48.689995535429624,316.54251508039755,2.38957,48.85538
119,494.40071354365466,100.01214559872172,476.6032283846121,2.3721400000000004,48.85535
120,503.2574115008822,74.87510181097859,469.06512596598577,2.37465,48.86232
121,380.2950032778372,43.300254989441584,250.98863483827907,2.35568,48.82671
122,370.4252811748149,77.78234284942863,494.1274730594042,2.34514,48.88569
123,577.3614850128082,78.37577113502655,375.3584568716334,2.29638,48.87283
124,405.74007233059297,65.72811777131278,418.56817533854434,2.3530900000000003,48.84473
125,480.78637314538565,45.88641015713978,349.68188089093684,2.34573,48.84023
126,685.8693479917223,51.19102873366344,411.6198674426319,2.29445,48.87961
127,334.16298823590387,42.774907688768366,198.4396066720708,2.39491,48.87249
128,346.6449855858356,35.911029732844675,237.45635900334042,2.29022,48.84953
129,136.56750154098123,14.47637848537642,113.81673809677791,2.36512,48.89269
130,203.090567873386,20.699292234292177,187.28443195425456,2.32202,48.89509
131,425.37287989267946,43.79789587030027,257.50390386564044,2.35377,48.83063
132,425.3365422788753,117.2919926698232,797.4490306739705,2.34744,48.86806
133,528.0469710495097,139.3117270195515,526.3889157965499,2.36491,48.86541
134,441.0412081936451,59.080799847124396,383.0759069397428,2.38713,48.85344
135,218.89421978124184,36.79505180797039,271.3053203429946,2.36566,48.88369
136,436.58493305091866,149.3274072154896,471.3677798988766,2.36271,48.8551
137,541.9599056897831,54.035316066127756,355.3648515787336,2.32856,48.84813
138,488.4621798040397,80.57757861829728,632.4679994841314,2.3442,48.88066
139,510.7579630215272,41.59183757120328,288.02655340722936,2.30288,48.84281
140,492.3168393520015,58.530372115297105,439.3607492033322,2.35008,48.84218
141,373.5075488349006,47.242211022442035,317.94593874731805,2.38844,48.85626
142,303.9586883758076,41.76147625368258,225.18281635637013,2.39708,48.85566
143,306.4885486901114,37.15595258497425,296.1825852567622,2.37725,48.87488
144,243.8201272402753,32.5619088857863,160.4892011525605,2.40521,48.85632
145,359.9191079345739,41.64979272439089,244.87701286169275,2.35752,48.82521
146,480.730176213956,161.2245530261068,756.4150892564844,2.35231,48.86542
147,434.20724170072737,66.2210501004555,460.0100147473274,2.36778,48.87061
148,375.3606025106465,41.93366654070108,225.4028722696769,2.34918,48.82877
149,518.2943696674162,144.2585131348256,535.5622021454352,2.36184,48.86636
150,338.20438864280203,43.92706627371962,358.55285018911826,2.3650900000000004,48.87488
151,321.13318566130766,42.30026206622095,245.6063268217769,2.38476,48.87439000000001
152,469.9933700282412,149.71056427744594,830.8751202981096,2.34815,48.86421
153,448.78051434601485,53.418918387716616,440.57805098490525,2.32288,48.8876
154,403.0887679836029,152.38576280337873,303.6503190860596,2.32809,48.85509
155,237.96748211760112,37.26456712173281,297.7880991551221,2.3651,48.88183
156,320.3492573662818,37.86354487241078,212.95819122253138,2.38597,48.87562
157,316.4685109050612,41.72597944266639,257.5669859469906,2.3834,48.87442
158,321.1835373599473,41.48733376705221,240.2243118362105,2.3848700000000003,48.8746
159,298.7433279619964,43.0161902513356,359.19660280455696,2.35258,48.88436
160,444.3577074072982,149.3137702870414,468.97013126261834,2.36382,48.85522
161,438.3887547035012,123.34073550165024,845.9688780264737,2.34482,48.86619
162,312.89525633479917,40.024739271051104,317.9004027528732,2.37005,48.87572
163,518.8520232936438,71.5623771950783,548.4685825562439,2.32456,48.87373
164,320.1276331925891,39.898747900655174,232.5572663594176,2.38483,48.87497000000001
165,423.3881253655474,63.66989560166232,443.42251212621244,2.36353,48.87174
166,522.3161437116615,184.15504341277824,514.1183684747538,2.3643,48.8614
167,519.9194518653125,144.9558837521846,534.4531653182055,2.36213,48.86623
168,309.32149195735315,39.6193793867509,321.0530843736521,2.36748,48.87641
169,499.4529781257376,67.60866491316077,620.7800022344419,2.3472,48.87893
170,230.82170975023914,31.213320885727267,267.03495199662217,2.35566,48.88889
171,294.1484741010802,39.64734825892622,127.45084306954794,2.27446,48.84884
172,504.5390468081489,176.80918677995342,500.30524532067534,2.36437,48.85835
173,672.4248705328879,44.16320478326826,391.28195548615423,2.29474,48.88094
174,300.8375195725196,33.26395166925412,225.58402460441206,2.37735,48.88702
175,580.2995472009475,56.98005997135704,569.0766188732432,2.32622,48.8758
176,374.45095353350143,52.09667329575778,433.3788778737258,2.35047,48.88228
177,192.9549363640459,32.97619680082275,253.71787654817632,2.36317,48.88517
178,459.2790006239029,173.06955210936428,525.1379180866395,2.36039,48.85663
179,417.26783715805277,39.3986015634175,246.51287989308184,2.29867,48.85063
180,403.3633659525534,103.82259319875492,582.4412770532363,2.34857,48.85021
181,252.73732246601867,26.955006038607202,224.37480653926204,2.34614,48.89623
182,238.7281890560041,25.96852994509691,140.29321534746776,2.40583,48.86654
183,283.3915444934334,37.65639690547563,235.2336928708224,2.39049,48.85887
184,457.3346575720653,39.83791623313817,286.4148896510804,2.31418,48.84322
185,544.4279251674742,51.055686411137344,378.03704069243463,2.32137,48.84531
186,473.08571478742937,190.0153810103524,576.6466929406421,2.35886,48.85778
187,488.58626012500537,131.12527252383063,579.4222395560375,2.35799,48.86767
188,518.2183641482695,117.90956055960821,456.12180262276496,2.37041,48.85887
189,700.2254467249588,50.53095342664438,413.7556721439298,2.2951900000000003,48.87957
190,349.10804823087614,30.64778499440412,284.26271156760015,2.33109,48.89305
191,329.8517884614227,40.000064462153546,211.42397062006734,2.39839,48.86678
192,245.99375189239132,29.68702962704675,243.824310678431,2.35261,48.89318
193,227.01221217224358,19.170584098806295,130.31146369436843,2.37777,48.89309
194,445.9093330874634,91.32800449481735,627.6217533778777,2.35406,48.87038
195,343.24365955778137,49.45477162238279,369.8341414536657,2.34864,48.89048
196,442.50366473317735,153.93757511454936,749.7605880945073,2.34917,48.85921
197,507.453608296641,212.1826413975633,630.6896833579863,2.35846,48.86188
198,246.4710888906093,30.987865308881375,184.44445122066963,2.37108,48.82699
199,460.0521271784095,93.04660451713171,638.9119303837502,2.3413,48.88241
200,421.18863509141715,114.27280932613796,842.1283273507378,2.34344,48.86721
201,306.2975596296464,39.31726996726547,238.0287720061948,2.3062,48.85874
202,379.04942950489516,50.368860030887156,165.30096187947916,2.29162,48.86349000000001
203,321.0658691529645,44.26665163720526,139.56273893606547,2.27589,48.85129000000001
204,420.9409813082106,65.75425458330618,449.7544377649464,2.34247,48.89046
205,485.60387733949767,40.68674108408568,310.637727248574,2.29425,48.84499
206,414.3715207538573,50.1604088634548,300.8193405498098,2.38744,48.84714
207,405.0554644018497,100.07678698737308,573.9972658446893,2.34868,48.84973
208,490.11098085043716,55.385362877792,462.6596784895424,2.32223,48.88616
209,429.5768510032206,99.42622418564257,610.3293695892983,2.3384400000000003,48.88462
210,434.14677566527627,153.02073872907152,736.4334593158311,2.34887,48.8588
211,458.6977269952024,178.61502694450792,553.3410673176484,2.35904,48.85697
212,414.476611591862,52.25195932282592,518.5084853093523,2.35585,48.87503
213,436.5268622033983,124.27358885017836,834.6989773578307,2.34421,48.86526
214,427.8140564346338,72.72992368638666,475.5763840559815,2.34198,48.84635
215,447.855509135024,130.61251515386274,535.7373105519544,2.33879,48.84934000000001
216,388.68026029503034,85.33241761803573,535.941075971631,2.34387,48.88483
217,403.75450975299196,80.93042281848653,542.4502991786724,2.34471,48.88366
218,226.5094929698901,38.10079841785036,266.514382465644,2.36726,48.88393
219,351.56227019563414,47.12296236377684,255.3904268907364,2.28633,48.88002
220,472.5835804684397,98.45591244444306,655.1328901819974,2.33843,48.88284
221,439.87242679569124,78.94678703534177,577.7537444773675,2.34487,48.88221
222,501.2598787675957,212.7947631626928,643.9515373423543,2.35777,48.86074
223,435.6275378934184,86.48013043456629,556.881060805319,2.34744,48.84725
224,330.95455973175683,36.85989816518065,161.3879351675929,2.28254,48.87447
225,282.4657110785978,42.98643056749976,341.5060810187943,2.35215,48.88785
226,445.097333618714,107.0474045248655,679.0667848211614,2.35238,48.86923
227,393.9674447183445,56.40957071701544,437.8475270511913,2.37028,48.87148
228,450.45381934821165,75.80343042809353,662.6609138776488,2.35094,48.87338
229,222.98716510487114,28.40429350337764,170.44379734415162,2.3146400000000003,48.82709000000001
230,202.5540114294028,24.626918388872642,105.30769877292065,2.4045,48.87323
231,476.6712227504122,77.69286379259377,530.559454996509,2.36975,48.86857
232,377.6343594787991,49.61814675326632,430.5170326480458,2.36063,48.87457
233,493.136002126848,88.704948123365,501.8680835458702,2.3744400000000003,48.85412
234,363.6396270836066,98.38388829497707,710.6344316506952,2.33517,48.86673
235,446.0092949094635,85.69601647052656,553.5970967558222,2.33382,48.88593
236,472.262892966445,79.04890523559095,709.5084643590689,2.34846,48.87421
237,303.34352548395384,100.1378252510008,563.1311270423861,2.33327,48.86513
238,332.06459767450207,45.229830415419855,218.53523014313498,2.39022,48.87343
239,453.90600249887405,59.25737632958231,409.9694868088996,2.35257,48.84275
240,385.7692590541391,126.55319654817677,726.1288168486243,2.34137,48.86337
241,455.5590322855761,75.05338436609033,479.03194826665083,2.36195,48.87067
242,353.6659314255563,54.73248535996497,422.4019078649549,2.34997,48.88341
243,472.0819968174025,72.41437363933332,446.7741668266812,2.38344,48.85131
244,571.6969869011591,58.6243122045417,571.3957105975015,2.32621,48.87541
245,60.28651108948251,9.25041609770747,37.17150114831622,2.41614,48.84897
246,466.19525730990784,54.35672124709913,339.1061626304903,2.32999,48.84119000000001
247,444.50993461633624,76.23429376977667,512.2089300553878,2.33241,48.88688
248,370.04736680070715,50.87462601923493,397.4801561773315,2.36984,48.87249
249,419.20424237150917,124.24544016787188,393.18075881987124,2.31402,48.87307
250,317.39514403818697,36.363050082276565,207.14276835575947,2.38562,48.87598
251,442.1862381903047,45.85928757532877,144.1900745840889,2.28612,48.86108
252,549.1093298100669,54.18337604223253,398.30742682010606,2.32242,48.84469
253,447.80941647982803,135.76092462108988,548.3691354260317,2.33907,48.84953
254,335.4754624606535,102.30755045752264,421.8379199361508,2.35664,48.85212
255,279.0973555636671,73.37512695536243,418.2383318308842,2.3258400000000004,48.86708
256,342.06240337063184,99.6142894414176,664.4275765278359,2.33562,48.86562
257,440.43231258671096,124.47165379448944,846.3651430743448,2.34518,48.86624000000001
258,450.53723734710366,171.87172424723937,537.524710781402,2.35918,48.85653
259,413.5141575333175,83.22159279533071,519.1669625204803,2.33577,48.88741
260,506.7353509262037,78.52022581706612,483.3228702632337,2.37411,48.86287
261,315.0486615292646,40.60920286091935,106.42451260607127,2.28725,48.8579
262,334.34819397648107,43.45257228294384,113.45874103700622,2.2882,48.8597
263,516.8148668276474,204.0782664814267,558.4108847361028,2.36168,48.86197
264,499.285228219227,78.8955038638307,482.2742539533375,2.37638,48.85528
265,623.4364428960719,71.60279343724328,393.1023681743848,2.29586,48.87472
266,489.33926826172285,88.02483564102594,513.8873592599655,2.36651,48.86866
267,482.3619073771848,127.60953267830305,429.25789656057833,2.30742,48.87214
268,258.5552844665753,22.352754606988267,129.71440843286,2.40827,48.84697
269,432.11984811561706,85.39578215190356,498.7270250266309,2.34097,48.84737
270,328.77148707765457,241.87231092744054,393.389824683141,2.33428,48.85715
271,471.92578005973985,152.36179104942914,825.2445642255577,2.3483,48.86377
272,590.2517089761254,79.73143090765407,355.704388323255,2.30577,48.87665
273,489.30474051930986,197.2614802282696,564.2269429906804,2.36019,48.85837
274,252.55138765939145,32.827182370790375,273.1851808458642,2.35391,48.89086
275,428.2925602015983,151.8859783706066,672.6667610533034,2.35185,48.85745
276,481.74453100793136,62.19208422804303,436.6920064954767,2.3806,48.85638
277,373.257736506726,63.243364433245105,471.0055326499578,2.37848,48.86855
278,469.45903640045634,117.09166992740029,387.25958886915436,2.31107,48.87418
279,456.1666947657016,136.89438545628312,845.7961874686548,2.3468,48.86533
280,521.135145665529,177.69278094936047,498.5940688809092,2.36513,48.85998
281,293.1431367053223,32.14904615719969,160.74650216084697,2.36559,48.8324
282,422.1609802861413,50.760498232356824,400.69455139583084,2.31716,48.88701
283,349.73802589017026,56.55477317924586,434.44715901285826,2.37781,48.87065
284,504.5409557022903,199.81908316748797,730.4283132982035,2.35483,48.86297
285,280.1547162514806,38.819899748536585,298.18015564598386,2.36807,48.87874
286,450.39114027053046,91.53138133590464,780.349193024411,2.34559,48.87277
287,412.9922089682804,88.81485633683796,576.2141848330671,2.34302,48.88384
288,503.54543087716087,196.24380782239757,722.8233189046632,2.35498,48.86353
289,558.171687538117,49.1236801562607,353.58771492636504,2.32563,48.84718
290,564.2476428529097,87.21882496828243,698.0597606073708,2.3351900000000003,48.88027
291,494.8321456518152,39.79739310485046,156.90465184684152,2.27593,48.86132
292,524.6808163945449,161.65781950621783,528.1324951371412,2.36338,48.86454000000001
293,505.91868693793543,76.29257800620736,463.2631836609224,2.37452,48.86189
294,429.9155409381232,118.7772068002217,843.0543699573012,2.34452,48.8669
295,455.1887827656418,70.4238019736683,430.51533325524457,2.38329,48.85012
296,513.8216402688744,134.35239786936714,533.7853301823902,2.36175,48.86696
297,477.72263401000015,92.13640875736924,502.54092807063347,2.37326,48.85339000000001
298,503.9260250668465,197.47860075778527,725.8530251811992,2.35492,48.86336
299,351.8265524965558,40.869556915294325,325.21259660450534,2.34571,48.89376
300,473.72218169086517,62.455353343025855,431.26559413724436,2.3818900000000003,48.8559
301,508.0853241373069,83.1984559736318,512.4668453622656,2.37324,48.86404
302,477.6737964572872,52.90579622932413,273.31843238839133,2.28762,48.87487
303,487.1167272031836,70.0397490110827,490.21225584060426,2.37532,48.86359
304,415.44806294483084,149.70384147388515,652.2066163955545,2.3451,48.85194
305,417.30378850533316,51.86307386585493,385.8689460419022,2.33927,48.89215
306,303.20103945795415,28.58672489145761,188.39083635727684,2.38388,48.87837
307,551.2423213609361,87.50424550034649,743.0963679516921,2.3389,48.87874
308,173.0461646247574,78.10408442481993,183.52539092058083,2.32525,48.8617
309,483.2687882503762,97.91317393266351,661.4964944828301,2.33785,48.88264
310,427.6054346511978,75.10735245146971,455.69109196451865,2.34005,48.84687
311,476.0989115679464,50.037725806871656,355.3565747641584,2.31819,48.84255
312,217.3427191441283,32.97847635946269,285.67174330694786,2.35947,48.88448
313,359.16417766556145,61.98748388451047,428.6039053939533,2.38108,48.86621
314,319.9132624331782,43.462179389423454,344.5583181755397,2.37748,48.87347000000001
315,335.5002167593345,44.42504459018593,227.26726115575545,2.39523,48.8686
316,334.2118108548222,43.76105968518665,225.25496498707736,2.39558,48.86824
317,246.30511659538115,73.37454609703691,372.45327213426066,2.32594,48.86608
318,498.2973017455912,48.91275269983196,323.24324806293725,2.35313,48.83792
319,444.30068177864024,185.15536803696517,613.4834462411759,2.33985,48.85171
320,476.3299382141656,86.00697370299196,575.0969007059724,2.33297,48.88494
321,380.94427671227135,35.892917972772544,224.40091787829869,2.30979,48.83844000000001
322,268.9221214926764,36.96308835363218,300.9251045147161,2.3532,48.88966
323,283.9604836905072,46.32595459514549,216.79366763358112,2.30526,48.86239000000001
324,350.0369906711122,42.08784039564375,298.13859272253865,2.3875,48.85794
325,300.2131508207916,23.174454101097933,135.4441984958872,2.40667,48.84474
326,501.5863414900503,45.683865019799384,336.140415136376,2.31775,48.84445
327,504.84978182097313,200.4452441426876,741.8475796077058,2.35442,48.86238
328,372.04342318952416,181.57918471740425,651.6697334552872,2.34389,48.85855
329,453.1413662856247,176.01585261172437,589.3388219978501,2.33872,48.85115
330,492.9220488209039,66.96651280754823,605.417100555559,2.34727,48.87933
331,351.3057876716962,43.951653576650656,239.42724116843047,2.39838,48.85402
332,234.39140233608362,31.61152123848353,268.3120158660139,2.35533,48.88929
333,516.9690249143697,202.02917936121966,560.7424084248671,2.36155,48.86228
334,402.2733339175845,57.13306363752306,430.5790919283672,2.36259,48.87284
335,390.95218442847136,71.26156886705209,468.1784164380447,2.3445,48.88874000000001
336,592.8024750899729,56.345518450294726,514.8037032533737,2.32527,48.88206
337,457.37419264868765,179.26834747301723,564.1963319311018,2.35848,48.85706
338,260.66147915150844,27.502383689517817,191.0415303053809,2.3849,48.8874
339,429.5844643136914,53.633684539807994,331.3421904897923,2.32053,48.83476
340,434.0862388586255,99.51162183044347,614.7559018828966,2.33813,48.8845
341,356.22998099652483,61.900138745669615,444.3137175501725,2.37982,48.86877
342,440.71501512113485,113.71980749734982,703.1080888866845,2.35134,48.86867
343,453.5384571658333,69.94439060943651,490.09025957969436,2.34978,48.84467
344,602.7060801693544,70.35377185122084,623.9647548475593,2.33094,48.87994000000001
345,502.44766920077416,199.92006222673112,737.6028435017163,2.35439,48.86134000000001
346,458.2838532066114,181.93986142216983,600.6635999994271,2.35701,48.85752
347,513.8535922031473,198.73922056907398,580.1856484741363,2.36036,48.86316
348,350.879896365432,48.72992523279955,388.58514608881376,2.37165,48.87283
349,508.11586049750014,46.87005691456546,315.1897161469323,2.35114,48.83695
350,356.88818581494354,79.21275143377571,442.76507124862906,2.35287,48.84755
351,504.4093735331859,73.19815424451394,634.91037884274,2.34588,48.87936
352,476.665347827694,32.99689114126023,280.87807111534283,2.2927,48.84139
353,513.2021465069748,59.46585321081111,418.75373886263685,2.32241,48.84219
354,247.30115230078442,32.57920253624208,251.65240358818397,2.3184400000000003,48.89217
355,290.93143460917787,40.78175978305303,229.34652752656325,2.30797,48.85918
356,449.8516601326714,76.08750821940217,579.9622587187038,2.34535,48.88174
357,413.97801829175313,112.21587382894607,609.3873681781045,2.34729,48.85037
358,400.9265909098459,94.39323558104635,567.3351392090448,2.34131,48.88549
359,248.63857923485702,43.49116908830099,159.79503311281505,2.31607,48.85598
360,344.424339364506,42.44044965562545,329.37180787165636,2.34715,48.89306
361,358.81380274601844,92.4080189949922,663.931094428793,2.33273,48.8673
362,321.4500590132824,39.80253633308588,228.64028652728302,2.38528,48.87504000000001
363,232.738554031996,36.53981415527771,298.69189759509896,2.36415,48.88205
364,488.962733506391,184.14822471537784,521.9118280108722,2.36228,48.8578
365,321.2259613758491,40.991880620096325,112.97004402063445,2.28562,48.85656
366,457.89128494201515,64.77223386635659,451.85561776039214,2.35124,48.84378
367,452.6315975887156,94.92603128059366,827.071070106897,2.34002,48.87267
368,480.54780809604745,78.22340611786441,487.69615075553236,2.38071,48.85158
369,354.30557836069494,35.03028333852739,209.38378573566186,2.3088,48.83644
370,255.9554163355729,33.303955159841664,153.9051098342892,2.40285,48.86181
371,460.4197854164855,54.368137174251565,403.13307441333467,2.38081,48.85806
372,378.546945216216,44.01636719183157,368.3125529208594,2.3235,48.89001
373,448.5861509541214,74.33555287187257,464.44313352824656,2.38015,48.84978
374,460.08399982894656,55.43043372635302,568.517502756858,2.35121,48.87743
375,334.75349991894853,51.03519210949997,374.3726936880622,2.3491,48.88966
376,267.7724341408184,28.18793573246837,237.1896481443821,2.34592,48.89595
377,465.576484129344,186.54890392966323,594.0541685732318,2.35773,48.85769000000001
378,483.37534711275737,67.92681525581321,483.98215691059664,2.3757,48.86345
379,596.8122661642099,64.11511189898054,568.6836166125975,2.32855,48.88129
380,265.0561233385551,24.37897417341444,168.58598395400668,2.37842,48.89108
381,461.426564562137,50.07875954708586,311.8180674512531,2.32065,48.83171
382,174.26282839961513,22.83429886456041,186.9949424655415,2.35916,48.89117
383,297.40097839053686,53.67196570309609,295.6509735053549,2.38709,48.86753
